,xd,article_id,response,qid
16040,Sep-26,4234,0,59350046
16041,Jul-24,4909,0,59350046
16042,Apr-25,1073,1,59350046
16043,May-30,5742,0,59350046
16044,Aug-28,5925,0,59350046
16045,Aug-28,6379,0,59350046
16046,Sep-26,1561,0,59350046
16047,Jun-26,5742,0,59350046
16048,Oct-30,8987,0,59350046
16049,Apr-25,8410,1,59350046
16050,Jan-30,9469,0,59350046
16051,Oct-30,9893,0,59350046
16052,Mar-27,2631,0,59350046
16053,Feb-27,6184,0,59350046
16054,Apr-25,8485,1,59350046
16055,May-30,8952,0,59350046
16056,Feb-27,5951,0,59350046
16057,Oct-30,4234,0,59350046
16058,Sep-26,4308,0,59350046
16059,Jul-24,9800,1,59350046
16060,May-30,3246,1,59350046
16061,Feb-27,7387,0,59350046
16062,Feb-27,9237,0,59350046
16063,May-30,4234,0,59350046
16064,Mar-27,8809,0,59350046
16065,Oct-30,3792,0,59350046
16066,Mar-27,3755,0,59350046
16067,Jun-26,8218,0,59350046
16068,Jan-30,4458,0,59350046
16069,Apr-25,8952,0,59350046
16070,Jan-30,4275,0,59350046
16071,Jun-26,5430,0,59350046
16072,Oct-30,2601,0,59350046
16073,Feb-27,8407,1,59350046
16074,Jul-24,6200,0,59350046
16075,Aug-28,8952,1,59350046
16076,Jan-30,5473,0,59350046
16077,Apr-25,1226,0,59350046
16078,Aug-28,8987,0,59350046
16079,May-30,5239,0,59427824
16080,Feb-27,2247,0,59427824
16081,Aug-28,8952,0,59427824
16082,Mar-27,2852,0,59427824
16083,May-30,3246,0,59427824
16084,Oct-30,8987,0,59427824
16085,Apr-25,2229,0,59427824
16086,Apr-25,8952,0,59427824
16087,Oct-30,7453,0,59427824
16088,Jan-30,7197,0,59427824
16089,Jun-26,8952,0,59427824
16090,Jun-26,6200,1,59427824
16091,Jan-30,9897,0,59427824
16092,Mar-27,5919,0,59427824
16093,Oct-30,2050,0,59427824
16094,Jun-26,4909,1,59427824
16095,Sep-26,8987,0,59427824
16096,Jul-24,4380,0,59427824
16097,Jan-30,5788,0,59427824
16098,Sep-26,4807,0,59427824
16099,Mar-27,2923,0,59427824
16100,Jan-30,9953,0,59427824
16101,Mar-27,2631,0,59427824
16102,Oct-30,2601,1,59427824
16103,Aug-28,8921,1,59427824
16104,Jan-30,2105,0,59427824
16105,Aug-28,8987,0,59427824
16106,Jan-30,4275,0,59427824
16107,May-30,8952,0,59427824
16108,Oct-30,4234,0,59427824
16109,Feb-27,7387,0,59427824
16110,May-30,4909,1,59427824
16111,Mar-27,8952,0,59427824
16112,Feb-27,5843,0,59427824
16113,Jun-26,5430,0,59427824
16114,Aug-28,5925,0,59427824
16115,Aug-28,4234,0,59427824
16116,Feb-27,5259,1,59427824
16117,Jun-26,4234,0,59427824
16118,Jun-26,4150,0,59427824
16119,Jun-26,4326,0,59427824
16120,May-30,5742,1,59427824
16121,Jan-30,5473,0,59427824
16122,Jul-24,5742,0,59427824
16123,Feb-27,2923,0,59427824
16124,Jan-30,9469,1,59427824
16125,Mar-27,3755,0,59427824
16126,Mar-27,4434,0,59427824
16127,Aug-28,1561,0,59427824
16128,Feb-27,7697,0,59427824
16129,Jan-30,1226,0,59427824
16130,May-30,9893,0,59427824
16131,Jul-24,8952,0,59427824
16132,Jun-26,8218,0,59427824
16133,Sep-26,8952,0,59427824
16134,Mar-27,3755,0,59427824
16135,Jul-24,4909,0,59427824
16136,Sep-26,9893,0,59427824
16137,Mar-27,4434,0,59657283
16138,Feb-27,5843,1,59657283
16139,Jun-26,4150,0,59657283
16140,Feb-27,6184,0,59657283
16141,Mar-27,5919,0,59657283
16142,May-30,5742,0,59657283
16143,Jul-24,9800,0,59657283
16144,Sep-26,2601,0,59657283
16145,Jan-30,1226,0,59657283
16146,Mar-27,2631,0,59657283
16147,Sep-26,4308,0,59657283
16148,Sep-26,4234,0,59657283
16149,Aug-28,9893,0,59657283
16150,Apr-25,4234,0,59657283
16151,Aug-28,1561,0,59657283
16152,Jul-24,8921,0,59657283
16153,Jul-24,8218,0,59657283
16154,Jun-26,8952,0,59657283
16155,Oct-30,9893,0,59657283
16156,Mar-27,2852,0,59657283
16157,Apr-25,4362,0,59657283
16158,Jan-30,4275,0,59657283
16159,Jun-26,5742,0,59657283
16160,Aug-28,8952,0,59657283
16161,May-30,4909,1,59657283
16162,Aug-28,6379,0,59657283
16163,Jun-26,4245,0,59657283
16164,Feb-27,2923,0,59657283
16165,May-30,5239,0,59657283
16166,May-30,3246,0,59657283
16167,Oct-30,2601,0,59657283
16168,Jul-24,5742,0,59657283
16169,Mar-27,8962,1,59657283
16170,May-30,9893,0,59657283
16171,May-30,1320,0,59657283
16172,Sep-26,4807,0,59657283
16173,Jun-26,4326,0,59657283
16174,Sep-26,8987,0,59657283
16175,Jul-24,6379,1,59657283
16176,Jan-30,4458,0,59657283
16177,Jul-24,6200,0,59657283
16178,Feb-27,2247,0,59657283
16179,Apr-25,2229,1,59657283
16180,Feb-27,5259,0,59657283
16181,Jul-24,4380,0,59657283
16182,Jun-26,4234,0,59657283
16183,Oct-30,7453,0,59657283
16184,Apr-25,5172,0,59657283
16185,Mar-27,3755,0,59657283
16186,Jul-24,8952,0,59657283
16187,Jan-30,9469,0,59657283
16188,Sep-26,8952,0,59657283
16189,Jan-30,5788,0,59657283
16190,Oct-30,9922,0,59657283
16191,Aug-28,5925,0,59657283
16192,Jan-30,9953,0,59657283
16193,Aug-28,4380,0,59657283
16194,Mar-27,8952,0,59657283
16195,Jan-30,7197,0,59657283
16196,Jul-24,8952,0,59660030
16197,Oct-30,2272,0,59660030
16198,Jul-24,5742,0,59660030
16199,May-30,5239,0,59660030
16200,Oct-30,3792,0,59660030
16201,Jun-26,4234,0,59660030
16202,Jun-26,6200,0,59660030
16203,Oct-30,9922,0,59660030
16204,Jul-24,8921,0,59660030
16205,Apr-25,5172,0,59660030
16206,May-30,5742,0,59660030
16207,Jun-26,4326,0,59660030
16208,Mar-27,3755,0,59660030
16209,Mar-27,8952,0,59660030
16210,Aug-28,6379,0,59660030
16211,Oct-30,4234,0,59660030
16212,May-30,4909,0,59660030
16213,Jan-30,9469,0,59660030
16214,Sep-26,1561,0,59660030
16215,Aug-28,5925,0,59660030
16216,Mar-27,8962,0,59660030
16217,Jan-30,1226,1,59660030
16218,Oct-30,2601,0,59660030
16219,Aug-28,9893,0,59660030
16220,Oct-30,8987,0,59660030
16221,Oct-30,2050,0,59660030
16222,Jun-26,4909,1,59660030
16223,Jan-30,7197,1,59660030
16224,Mar-27,2923,0,59660030
16225,Sep-26,8952,0,59660030
16226,Aug-28,1561,0,59660030
16227,Apr-25,1073,1,59660030
16228,Sep-26,5326,0,59660030
16229,Sep-26,8987,0,59660030
16230,Mar-27,2631,0,59660030
16231,Aug-28,4234,0,59660030
16232,May-30,9893,0,59660030
16233,May-30,6200,0,59660030
16234,Jan-30,9953,0,59660030
16235,Aug-28,4380,0,59660030
16236,May-30,3246,0,59660030
16237,Apr-25,4362,0,59660030
16238,Aug-28,8921,0,59660030
16239,Jun-26,5430,0,59660030
16240,Jul-24,8218,0,59660030
16241,Feb-27,9237,0,59660030
16242,Feb-27,7387,1,59660030
16243,Sep-26,4308,0,59660030
16244,Apr-25,8485,1,59660030
16245,Mar-27,5919,0,59660030
16246,Feb-27,2247,0,59660030
16247,Jan-30,9469,1,59792171
16248,Jan-30,7197,1,59792171
16249,Mar-27,3755,1,59792171
16250,Apr-25,8410,1,59792171
16251,May-30,9893,0,59792171
16252,Mar-27,5919,0,59792171
16253,Jun-26,4326,0,59792171
16254,Oct-30,9922,1,59792171
16255,Jun-26,4909,0,59792171
16256,Jul-24,8952,0,59792171
16257,Jan-30,1226,1,59792171
16258,Feb-27,5951,0,59792171
16259,Jul-24,4909,0,59792171
16260,Sep-26,4308,1,59792171
16261,Oct-30,9893,0,59792171
16262,Feb-27,5843,0,59792171
16263,Apr-25,5357,0,59792171
16264,May-30,5742,0,59792171
16265,Feb-27,2923,0,59792171
16266,Sep-26,4807,0,59792171
16267,Jan-30,2105,0,59792171
16268,Jan-30,4275,0,59792171
16269,Apr-25,1073,0,59792171
16270,Jul-24,8921,0,59792171
16271,Jan-30,9897,0,59792171
16272,Apr-25,4234,0,59792171
16273,Jun-26,8218,0,59792171
16274,Aug-28,8952,0,59792171
16275,Feb-27,5259,0,59792171
16276,Sep-26,2601,0,59792171
16277,Oct-30,7453,0,59792171
16278,Feb-27,7387,0,59792171
16279,Apr-25,1226,0,59792171
16280,Jul-24,9800,0,59792171
16281,Jun-26,4245,0,59792171
16282,Oct-30,3792,0,59792171
16283,Jul-24,5742,0,59792171
16284,Jan-30,4458,0,59792171
16285,Aug-28,1561,0,59792171
16286,Mar-27,8952,0,59792171
16287,Aug-28,6379,0,59792171
16288,Oct-30,8952,0,59792171
16289,Jun-26,4234,0,59792171
16290,Mar-27,2631,0,59792171
16291,Mar-27,2852,0,59792171
16292,Oct-30,2050,0,59792171
16293,Aug-28,9893,0,59792171
16294,Apr-25,4362,0,59792171
16295,Sep-26,5326,0,59792171
16296,May-30,6200,0,59792171
16297,Jan-30,5788,0,59792171
16298,May-30,3246,0,59792171
16299,Oct-30,4234,0,60159401
16300,Jan-30,2105,0,60159401
16301,May-30,3246,0,60159401
16302,Aug-28,4234,0,60159401
16303,Sep-26,8952,0,60159401
16304,Aug-28,9893,0,60159401
16305,Jan-30,4458,0,60159401
16306,Jul-24,4234,0,60159401
16307,Feb-27,5951,0,60159401
16308,Apr-25,5172,1,60159401
16309,Feb-27,8407,0,60159401
16310,Mar-27,4434,0,60159401
16311,Feb-27,2247,0,60159401
16312,Oct-30,9893,0,60159401
16313,May-30,6200,0,60159401
16314,May-30,8410,1,60159401
16315,Apr-25,5357,0,60159401
16316,Oct-30,2601,0,60159401
16317,Feb-27,5843,1,60159401
16318,Mar-27,3755,0,60159401
16319,Oct-30,3792,0,60159401
16320,May-30,8952,0,60159401
16321,Sep-26,4807,0,60159401
16322,Feb-27,9237,0,60159401
16323,Jun-26,8952,1,60159401
16324,Mar-27,3755,0,60159401
16325,Jun-26,8218,0,60159401
16326,Jul-24,8218,1,60159401
16327,Jan-30,9953,0,60159401
16328,Feb-27,5259,0,60159401
16329,May-30,4909,1,60159401
16330,May-30,1320,0,60159401
16331,Apr-25,1073,0,60159401
16332,Oct-30,9922,0,60159401
16333,Jan-30,5788,0,60159401
16334,Jul-24,4909,0,60159401
16335,Apr-25,4234,0,60159401
16336,Oct-30,8987,0,60159401
16337,Sep-26,4234,0,60159401
16338,Sep-26,2601,0,60159401
16339,Aug-28,8987,1,60159401
16340,Oct-30,8952,0,60159401
16341,Aug-28,8952,0,60159401
16342,Jul-24,6200,0,60159401
16343,Jan-30,1226,0,60159401
16344,Jun-26,4326,1,60159401
16345,Feb-27,7387,0,60159401
16346,Sep-26,1561,0,60159401
16347,Jun-26,4234,0,60159401
16348,Jun-26,5430,0,60159401
16349,Jun-26,4245,0,60159401
16350,Mar-27,2852,0,60159401
16351,May-30,9893,0,60159401
16352,Mar-27,8809,0,60159401
16353,Sep-26,4126,1,60159401
16354,Sep-26,5326,0,60159401
16355,Mar-27,8952,0,60356270
16356,Sep-26,4126,0,60356270
16357,May-30,8952,0,60356270
16358,May-30,1320,0,60356270
16359,Feb-27,5843,0,60356270
16360,Jan-30,9897,0,60356270
16361,Jan-30,9469,0,60356270
16362,Aug-28,9492,0,60356270
16363,Oct-30,9893,0,60356270
16364,Aug-28,4234,0,60356270
16365,Oct-30,2050,1,60356270
16366,Jul-24,5742,0,60356270
16367,Aug-28,8952,0,60356270
16368,Jul-24,4380,0,60356270
16369,Apr-25,4234,0,60356270
16370,Jun-26,4234,0,60356270
16371,Apr-25,1073,0,60356270
16372,Jul-24,4234,0,60356270
16373,Aug-28,5925,0,60356270
16374,Mar-27,3755,1,60356270
16375,Apr-25,4362,0,60356270
16376,Aug-28,6379,0,60356270
16377,Jun-26,8952,0,60356270
16378,Mar-27,4434,0,60356270
16379,Jan-30,1226,0,60356270
16380,Sep-26,9893,1,60356270
16381,Jan-30,4275,0,60356270
16382,Oct-30,4234,0,60356270
16383,Aug-28,8987,0,60356270
16384,Sep-26,4308,0,60356270
16385,Sep-26,4807,1,60356270
16386,Apr-25,5357,0,60356270
16387,Feb-27,7697,0,60356270
16388,Jan-30,2105,0,60356270
16389,Feb-27,9237,0,60356270
16390,Oct-30,2272,0,60356270
16391,Apr-25,1226,0,60356270
16392,Feb-27,5259,1,60356270
16393,Jun-26,4245,0,60356270
16394,Mar-27,2631,0,60356270
16395,Jun-26,4326,0,60356270
16396,Mar-27,5919,0,60356270
16397,May-30,5742,0,60356270
16398,Sep-26,4234,0,60356270
16399,Jun-26,4150,0,60356270
16400,Apr-25,8952,0,60356270
16401,May-30,9893,0,60356270
16402,Feb-27,6184,1,60356270
16403,Feb-27,7387,1,60356270
16404,Jul-24,6200,0,60356270
16405,May-30,5239,0,60356270
16406,Aug-28,8921,0,60356270
16407,Feb-27,8407,0,60356270
16408,Jun-26,4909,1,60356270
16409,Jul-24,8952,0,60356270
16410,Apr-25,8485,0,60356270
16411,Jul-24,9800,0,60356270
16412,Mar-27,3755,0,60356270
16413,Jul-24,4909,0,60356270
16414,Jan-30,7197,0,60356270
16415,Mar-27,8962,0,60356270
16416,Feb-27,2247,0,60356270
16417,Apr-25,8952,0,60417315
16418,Mar-27,2631,0,60417315
16419,Oct-30,8952,0,60417315
16420,Mar-27,5919,0,60417315
16421,Mar-27,4434,0,60417315
16422,Sep-26,8987,0,60417315
16423,Oct-30,8987,0,60417315
16424,Mar-27,2852,1,60417315
16425,Oct-30,3792,0,60417315
16426,Oct-30,9922,0,60417315
16427,Aug-28,8987,0,60417315
16428,Jul-24,9800,0,60417315
16429,Sep-26,8952,0,60417315
16430,Feb-27,7697,0,60417315
16431,Oct-30,2601,0,60417315
16432,May-30,8410,1,60417315
16433,Apr-25,1073,0,60417315
16434,Jul-24,4380,1,60417315
16435,Feb-27,8407,0,60417315
16436,Oct-30,2272,0,60417315
16437,Sep-26,4308,1,60417315
16438,Feb-27,9237,0,60417315
16439,Jan-30,1226,1,60417315
16440,Jul-24,8218,0,60417315
16441,Jan-30,9953,0,60417315
16442,Jun-26,6200,0,60417315
16443,Jul-24,6379,0,60417315
16444,Jun-26,4150,0,60417315
16445,Aug-28,9893,0,60417315
16446,Jun-26,4326,0,60417315
16447,Mar-27,8962,0,60417315
16448,Feb-27,5951,0,60417315
16449,Jun-26,8952,0,60417315
16450,Jan-30,9469,1,60417315
16451,Jul-24,5742,0,60417315
16452,Apr-25,8485,1,60417315
16453,Jul-24,8952,0,60417315
16454,Jun-26,4245,0,60417315
16455,Apr-25,8410,1,60417315
16456,Jun-26,5430,0,60417315
16457,May-30,4234,0,60417315
16458,Aug-28,8921,0,60417315
16459,Jun-26,4234,0,60417315
16460,Feb-27,5259,0,60417315
16461,Feb-27,2247,0,60417315
16462,Apr-25,4362,0,60417315
16463,Feb-27,6184,1,60417315
16464,Sep-26,4126,0,60417315
16465,Feb-27,2923,0,60417315
16466,Aug-28,4380,0,60417315
16467,Sep-26,9893,0,60417315
16468,Jul-24,4909,0,60417315
16469,Jul-24,6200,0,60417315
16470,Oct-30,4234,0,60417315
16471,Apr-25,1073,0,60440839
16472,Jul-24,9800,0,60440839
16473,Aug-28,8921,0,60440839
16474,Sep-26,4807,0,60440839
16475,Jan-30,4275,0,60440839
16476,Mar-27,8962,1,60440839
16477,Mar-27,5919,0,60440839
16478,Aug-28,8952,0,60440839
16479,Jun-26,8218,1,60440839
16480,Jun-26,5430,0,60440839
16481,Oct-30,9893,0,60440839
16482,Feb-27,7387,0,60440839
16483,Jan-30,5788,0,60440839
16484,Apr-25,1226,0,60440839
16485,Oct-30,8987,0,60440839
16486,Apr-25,4362,0,60440839
16487,May-30,4909,0,60440839
16488,Aug-28,6379,1,60440839
16489,May-30,6200,0,60440839
16490,Apr-25,8485,0,60440839
16491,Jan-30,1226,0,60440839
16492,Mar-27,4434,1,60440839
16493,Oct-30,8952,0,60440839
16494,Jun-26,4326,1,60440839
16495,Oct-30,9922,0,60440839
16496,Jul-24,4909,0,60440839
16497,Aug-28,4234,0,60440839
16498,Aug-28,5925,0,60440839
16499,Jul-24,4380,0,60440839
16500,Aug-28,9492,0,60440839
16501,Aug-28,8987,0,60440839
16502,Mar-27,8809,0,60440839
16503,May-30,5742,0,60440839
16504,Feb-27,6184,0,60440839
16505,Feb-27,2923,0,60440839
16506,Apr-25,5357,0,60440839
16507,Jun-26,4909,0,60440839
16508,Oct-30,7453,0,60440839
16509,May-30,1320,0,60440839
16510,May-30,4234,0,60440839
16511,Jan-30,9953,0,60440839
16512,Jun-26,6200,1,60440839
16513,Sep-26,8952,1,60440839
16514,Feb-27,5951,0,60440839
16515,Feb-27,7697,0,60440839
16516,Sep-26,1561,0,60440839
16517,Jul-24,8218,0,60440839
16518,Jan-30,5473,0,60440839
16519,Feb-27,9237,0,60440839
16520,Jul-24,8921,0,60440839
16521,Jan-30,9469,0,60440839
16522,May-30,8410,0,60440839
16523,Oct-30,2050,0,60440839
16524,Jun-26,5742,0,60440839
16525,Feb-27,2247,0,60544241
16526,Mar-27,2852,0,60544241
16527,Aug-28,4380,0,60544241
16528,Jun-26,4326,0,60544241
16529,Mar-27,8809,0,60544241
16530,Jun-26,4150,0,60544241
16531,Feb-27,5259,0,60544241
16532,Jul-24,6200,0,60544241
16533,Oct-30,9893,0,60544241
16534,Aug-28,4234,1,60544241
16535,May-30,3246,0,60544241
16536,Apr-25,5357,0,60544241
16537,May-30,9893,0,60544241
16538,Mar-27,4434,0,60544241
16539,Apr-25,1226,0,60544241
16540,May-30,8410,0,60544241
16541,Jan-30,9897,1,60544241
16542,Jan-30,1226,0,60544241
16543,Sep-26,9893,1,60544241
16544,Jun-26,5742,0,60544241
16545,Apr-25,5172,0,60544241
16546,Jul-24,8921,0,60544241
16547,Mar-27,5919,0,60544241
16548,Feb-27,8407,1,60544241
16549,Feb-27,6184,0,60544241
16550,Aug-28,8921,0,60544241
16551,Sep-26,8987,0,60544241
16552,Oct-30,8987,0,60544241
16553,Apr-25,4234,1,60544241
16554,May-30,5742,0,60544241
16555,Jun-26,8952,0,60544241
16556,Apr-25,8485,0,60544241
16557,Aug-28,9893,0,60544241
16558,Feb-27,5951,0,60544241
16559,Jul-24,8952,0,60544241
16560,Jul-24,9800,1,60544241
16561,Feb-27,9237,0,60544241
16562,Jan-30,9953,0,60544241
16563,Jul-24,6379,0,60544241
16564,Mar-27,3755,0,60544241
16565,Apr-25,1073,1,60544241
16566,May-30,8952,0,60544241
16567,Apr-25,4362,0,60544241
16568,Mar-27,3755,0,60544241
16569,Jan-30,4458,0,60544241
16570,Aug-28,8952,0,60544241
16571,Mar-27,8962,1,60544241
16572,Jun-26,4234,1,60544241
16573,Jan-30,7197,0,60544241
16574,Oct-30,2272,1,60544241
16575,Jan-30,5788,1,60544241
16576,Jan-30,2105,0,60544241
16577,Aug-28,5925,0,60544241
16578,Feb-27,7387,0,60544241
16579,Jun-26,6200,0,60544241
16580,Oct-30,3792,0,60544241
16581,Sep-26,9893,0,60894277
16582,Aug-28,8987,0,60894277
16583,Jul-24,8921,0,60894277
16584,Aug-28,9893,1,60894277
16585,Oct-30,8987,0,60894277
16586,Sep-26,4234,0,60894277
16587,Jan-30,1226,0,60894277
16588,Apr-25,8952,1,60894277
16589,Oct-30,9922,0,60894277
16590,Jan-30,2105,0,60894277
16591,Mar-27,3755,0,60894277
16592,Jan-30,9469,0,60894277
16593,Jun-26,4909,0,60894277
16594,Feb-27,8407,0,60894277
16595,Jan-30,4275,1,60894277
16596,Sep-26,5326,0,60894277
16597,Feb-27,7697,0,60894277
16598,May-30,3246,0,60894277
16599,Jun-26,5430,0,60894277
16600,Jun-26,8218,0,60894277
16601,Aug-28,5925,0,60894277
16602,Aug-28,4234,0,60894277
16603,Jul-24,4380,0,60894277
16604,Jun-26,4150,0,60894277
16605,Oct-30,2272,0,60894277
16606,Jan-30,4458,1,60894277
16607,Mar-27,2631,1,60894277
16608,Feb-27,2247,1,60894277
16609,Jul-24,6379,0,60894277
16610,Mar-27,2923,0,60894277
16611,Jan-30,5788,0,60894277
16612,Oct-30,8952,0,60894277
16613,Jul-24,8218,0,60894277
16614,May-30,1320,0,60894277
16615,Feb-27,5843,0,60894277
16616,May-30,4234,0,60894277
16617,May-30,8410,0,60894277
16618,Feb-27,2923,0,60894277
16619,Mar-27,8962,0,60894277
16620,Oct-30,2601,1,60894277
16621,Oct-30,2050,0,60894277
16622,May-30,5742,0,60894277
16623,Sep-26,4126,0,60894277
16624,Oct-30,3792,1,60894277
16625,Apr-25,5172,1,60894277
16626,Jun-26,4245,0,60894277
16627,Jan-30,9897,0,60894277
16628,Sep-26,2601,0,60894277
16629,Jul-24,4234,0,60894277
16630,Feb-27,5259,0,60894277
16631,Apr-25,1226,1,60894277
16632,Sep-26,4308,0,60894277
16633,Sep-26,8987,0,60894277
16634,Oct-30,7453,1,60894277
16635,Jul-24,9800,0,60894277
16636,Jul-24,9800,0,61258577
16637,May-30,3246,1,61258577
16638,Sep-26,2601,0,61258577
16639,Jul-24,5742,0,61258577
16640,Jun-26,4245,0,61258577
16641,Feb-27,5259,0,61258577
16642,Apr-25,4234,0,61258577
16643,Apr-25,8952,0,61258577
16644,Apr-25,5172,1,61258577
16645,Jan-30,4458,0,61258577
16646,May-30,4234,0,61258577
16647,Aug-28,4380,0,61258577
16648,Feb-27,2247,0,61258577
16649,Mar-27,3755,0,61258577
16650,Jul-24,8952,0,61258577
16651,Sep-26,9893,0,61258577
16652,Oct-30,8952,0,61258577
16653,Jun-26,5742,0,61258577
16654,Oct-30,9922,0,61258577
16655,Aug-28,1561,0,61258577
16656,Jan-30,5788,0,61258577
16657,May-30,5239,0,61258577
16658,Mar-27,2631,0,61258577
16659,Jan-30,9953,0,61258577
16660,Apr-25,8410,1,61258577
16661,Aug-28,4234,0,61258577
16662,Jun-26,8218,1,61258577
16663,Oct-30,4234,0,61258577
16664,Sep-26,8987,0,61258577
16665,Aug-28,6379,0,61258577
16666,Feb-27,8407,0,61258577
16667,May-30,1320,0,61258577
16668,Mar-27,8952,0,61258577
16669,Jul-24,4234,0,61258577
16670,May-30,4909,0,61258577
16671,Jan-30,2105,0,61258577
16672,Feb-27,6184,0,61258577
16673,Feb-27,9237,0,61258577
16674,Mar-27,2923,0,61258577
16675,Oct-30,2601,1,61258577
16676,Jun-26,4234,0,61258577
16677,Jun-26,5430,0,61258577
16678,Aug-28,8921,0,61258577
16679,Sep-26,8952,0,61258577
16680,May-30,9893,0,61258577
16681,Aug-28,8952,0,61258577
16682,Apr-25,1226,1,61258577
16683,Apr-25,4362,0,61258577
16684,Aug-28,5925,0,61258577
16685,Feb-27,2923,0,61258577
16686,Sep-26,4126,0,61258577
16687,May-30,8410,0,61258577
16688,Jun-26,6200,0,61258577
16689,Aug-28,6379,0,61261041
16690,Sep-26,8987,0,61261041
16691,May-30,4234,0,61261041
16692,Jul-24,6379,1,61261041
16693,Jul-24,4234,0,61261041
16694,Apr-25,5172,0,61261041
16695,May-30,6200,0,61261041
16696,Sep-26,2601,0,61261041
16697,Apr-25,2229,0,61261041
16698,Jun-26,4245,0,61261041
16699,Mar-27,2852,0,61261041
16700,Jun-26,4234,0,61261041
16701,Mar-27,2923,0,61261041
16702,Aug-28,4380,0,61261041
16703,Jan-30,5788,0,61261041
16704,Apr-25,8485,1,61261041
16705,Sep-26,4807,0,61261041
16706,Oct-30,8952,0,61261041
16707,Mar-27,8962,0,61261041
16708,May-30,3246,0,61261041
16709,Sep-26,1561,0,61261041
16710,Aug-28,4234,0,61261041
16711,Oct-30,3792,1,61261041
16712,May-30,8410,0,61261041
16713,Mar-27,5919,0,61261041
16714,Oct-30,9893,0,61261041
16715,Mar-27,3755,0,61261041
16716,Apr-25,8952,0,61261041
16717,Feb-27,8407,0,61261041
16718,May-30,5742,1,61261041
16719,Mar-27,8809,0,61261041
16720,Apr-25,8410,1,61261041
16721,Sep-26,9893,0,61261041
16722,Jul-24,4380,0,61261041
16723,Oct-30,2050,0,61261041
16724,Apr-25,1226,0,61261041
16725,Jul-24,8952,1,61261041
16726,Sep-26,4308,0,61261041
16727,Sep-26,8952,0,61261041
16728,Jan-30,9469,0,61261041
16729,Apr-25,4234,0,61261041
16730,Feb-27,5843,0,61261041
16731,Feb-27,5951,0,61261041
16732,Aug-28,9492,0,61261041
16733,Jan-30,4275,0,61261041
16734,Aug-28,5925,0,61261041
16735,Feb-27,9237,0,61261041
16736,Jan-30,9897,0,61261041
16737,Oct-30,9922,0,61261041
16738,May-30,5239,0,61261041
16739,Mar-27,8952,0,61261041
16740,Jul-24,6200,0,61261041
16741,Aug-28,8952,0,61261041
16742,Jul-24,8921,0,61261041
16743,Jul-24,4909,0,61261041
16744,Jul-24,4234,0,61317971
16745,Apr-25,4234,0,61317971
16746,Feb-27,8407,1,61317971
16747,Sep-26,9893,0,61317971
16748,Jul-24,8952,0,61317971
16749,May-30,1320,0,61317971
16750,Feb-27,2247,0,61317971
16751,Jul-24,8218,0,61317971
16752,Jun-26,5742,1,61317971
16753,Jul-24,5742,1,61317971
16754,Jan-30,9953,0,61317971
16755,Oct-30,8987,0,61317971
16756,May-30,3246,1,61317971
16757,May-30,5239,0,61317971
16758,Mar-27,8809,0,61317971
16759,Jun-26,8952,0,61317971
16760,Jun-26,4150,0,61317971
16761,Mar-27,8962,1,61317971
16762,Jul-24,6379,0,61317971
16763,Jan-30,9469,0,61317971
16764,Jul-24,6200,0,61317971
16765,Jan-30,4275,0,61317971
16766,Apr-25,8485,0,61317971
16767,Aug-28,4380,0,61317971
16768,Feb-27,5843,0,61317971
16769,Apr-25,5172,0,61317971
16770,Jun-26,4909,0,61317971
16771,Feb-27,2923,0,61317971
16772,Apr-25,4362,0,61317971
16773,Jun-26,8218,0,61317971
16774,May-30,5742,1,61317971
16775,Sep-26,1561,0,61317971
16776,Jan-30,7197,0,61317971
16777,Oct-30,4234,0,61317971
16778,Mar-27,8952,0,61317971
16779,Mar-27,5919,0,61317971
16780,Feb-27,7387,0,61317971
16781,Jan-30,9897,1,61317971
16782,Oct-30,9922,0,61317971
16783,Jun-26,4234,0,61317971
16784,Oct-30,8952,0,61317971
16785,Aug-28,6379,0,61317971
16786,Apr-25,1226,0,61317971
16787,Jun-26,5430,0,61317971
16788,Sep-26,5326,0,61317971
16789,May-30,4234,0,61317971
16790,Feb-27,5259,0,61317971
16791,Feb-27,5951,0,61317971
16792,Jun-26,6200,0,61317971
16793,Sep-26,4126,0,61317971
16794,Apr-25,5357,0,61317971
16795,Apr-25,8952,0,61317971
16796,Mar-27,3755,0,61317971
16797,Sep-26,4308,0,61317971
16798,Oct-30,7453,0,61317971
16799,Jan-30,5788,1,61317971
16800,Apr-25,8485,0,61445492
16801,Apr-25,5357,0,61445492
16802,Jan-30,4458,1,61445492
16803,Jul-24,6379,0,61445492
16804,Feb-27,6184,1,61445492
16805,Oct-30,4234,0,61445492
16806,Feb-27,2923,0,61445492
16807,Aug-28,9893,0,61445492
16808,Jul-24,8952,1,61445492
16809,Aug-28,5925,0,61445492
16810,Jun-26,4326,0,61445492
16811,Jun-26,4909,0,61445492
16812,Jan-30,7197,1,61445492
16813,Oct-30,2050,1,61445492
16814,Aug-28,4234,0,61445492
16815,Jun-26,8218,0,61445492
16816,Jul-24,8921,0,61445492
16817,Jan-30,5473,0,61445492
16818,Oct-30,9893,0,61445492
16819,Sep-26,4126,1,61445492
16820,May-30,3246,0,61445492
16821,Sep-26,8952,0,61445492
16822,Jul-24,6200,0,61445492
16823,Sep-26,9893,0,61445492
16824,Jun-26,4234,0,61445492
